,COORDS
1873,4666.84
1874,4668.11
1875,4653.97
1876,4653.12
1877,4651.24
1878,4651.01
1879,4650.65
1880,4650.7
1881,4650.74
1882,4650.36
1883,4650.21
1884,4649.92
1885,4649.1
1886,4648.63
1887,4648.09
1888,4647.5
1889,4647.01
1890,4645.98
1891,4645.47
1892,4644.92
1893,4644.38
1894,4644.05
1895,4644.03
1896,4644.08
1897,4644.28
1898,4644.43
1899,4644.57
1900,4644.72
1901,4644.77
1902,4653.04
1903,4653.02
1904,4653.06
1905,4653.24
1906,4653.44
1907,4666.86
1908,4654.01
1909,4653.26
1910,4651.81
1911,4651.36
1912,4650.43
1913,4650.13
1914,4649.91
1915,4649.53
1916,4649.07
1917,4648.7
1918,4648.55
1919,4648.35
1920,4648.1
1921,4648.06
1922,4648.01
1923,4647.86
1924,4647.62
1925,4647.25
1926,4647.15
1927,4647.16
1928,4665.3
1929,4668.66
1930,4669.05
1931,4669.23
1932,4669.58
1933,4669.66
1934,4669.77
1935,4669.86
1936,4670.06
1937,4670.12
1938,4654.21
1939,4653.7
1940,4652.47
1941,4652.15
1942,4651.3
1943,4650.86
1944,4650.46
1945,4650.47
1946,4650.5
1947,4650.53
1948,4650.55
1949,4650.69
1950,4650.57
1951,4650.54
1952,4650.19
1953,4649.72
1954,4649.64
1955,4649.55
1956,4653.86
1957,4669.09
1958,4669.65
1959,4670.15
1960,4670.56
1961,4670.9
1962,4670.88
1963,4670.97
1964,4670.84
1965,4670.76
1966,4670.81
1967,4671.03
1968,4671.12
1969,4671.15
1970,4671.16
1971,4665.47
1972,4654.15
1973,4668.81
1974,4669.01
1975,4669.69
1976,4669.91
1977,4669.97
1978,4670.08
1979,4653.2
1980,4653.29
1981,4653.31
1982,4653.11
1983,4653.13
1984,4652.82
1985,4652.92
1986,4653.93
1987,4653.94
1988,4653.82
1989,4653.79
1990,4654.02
1991,4654.16
1992,4652.25
1993,4651.95
1994,4651.37
1995,4651.18
1996,4650.77
1997,4650.0
1998,4649.73
1999,4649.17
2000,4648.92
2001,4648.72
2002,4648.24
2003,4647.88
2004,4647.47
2005,4647.07
2006,4646.67
2007,4646.28
2008,4645.94
2009,4645.6
2010,4644.6
2011,4644.31
2012,4644.06
2013,4643.76
2014,4643.48
2015,4643.23
2016,4643.0
2017,4642.84
2018,4642.67
2019,4642.5
2020,4642.37
2021,4642.32
2022,4642.3
2023,4642.2
2024,4642.02
2025,4641.87
2026,4641.85
2027,4641.81
2028,4641.76
2029,4641.7
2030,4641.82
2031,4641.88
2032,4641.94
2033,4642.01
2034,4642.07
2035,4642.12
2036,4642.13
2037,4642.14
2038,4642.16
2039,4642.21
2040,4642.43
2041,4642.59
2042,4642.69
2043,4642.85
2044,4642.9
2045,4642.83
2046,4642.82
2047,4642.81
2048,4642.8
2049,4642.86
2050,4642.99
2051,4643.16
2052,4643.55
2053,4643.74
2054,4643.92
2055,4643.99
2056,4643.93
2057,4643.79
2058,4644.23
2059,4645.22
2060,4645.69
2061,4645.93
2062,4646.21
2063,4646.53
2064,4646.84
2065,4647.49
2066,4648.31
2067,4648.69
2068,4649.09
2069,4649.47
2070,4650.04
2071,4649.98
2072,4650.68
2073,4651.49
2074,4652.64
2075,4653.69
2076,4653.98
2077,4668.34
2078,4670.05
2079,4670.53
2080,4671.14
2081,4671.31
2082,4671.49
2083,4671.73
2084,4672.12
2085,4672.47
2086,4672.75
2087,4673.12
2088,4673.29
2089,4673.47
2090,4673.87
2091,4674.33
2092,4674.77
2093,4675.1
2094,4675.32
2095,4675.69
2096,4676.1
2097,4676.5
2098,4676.96
2099,4677.39
2100,4677.69
2101,4677.99
2102,4678.43
2103,4678.91
2104,4679.36
2105,4679.73
2106,4680.17
2107,4680.54
2108,4680.84
2109,4681.28
2110,4681.76
2111,4682.22
2112,4682.58
2113,4683.02
2114,4683.46
2115,4683.84
2116,4684.3
2117,4684.78
2118,4685.26
2119,4685.71
2120,4686.1
2121,4686.46
2122,4686.85
2123,4687.23
2124,4687.54
2125,4687.91
2126,4688.11
2127,4688.31
2128,4688.59
2129,4688.77
2130,4689.12
2131,4689.4
2132,4689.65
2133,4689.86
2134,4690.22
2135,4690.58
2136,4690.94
2137,4691.36
2138,4691.74
2139,4692.12
2140,4692.51
2141,4692.98
2142,4693.39
2143,4693.8
2144,4694.2
2145,4694.51
2146,4694.89
2147,4695.33
2148,4695.79
2149,4696.23
2150,4696.59
2151,4696.98
2152,4697.34
2153,4697.78
2154,4698.19
2155,4698.53
2156,4698.86
2157,4699.2
2158,4699.5
2159,4699.8
2160,4700.25
2161,4700.69
2162,4700.95
2163,4701.17
2164,4701.55
2165,4702.02
2166,4702.5
2167,4702.95
2168,4703.41
2169,4703.84
2170,4704.25
2171,4704.69
2172,4705.14
2173,4705.53
2174,4705.99
2175,4706.48
2176,4706.96
2177,4707.44
2178,4707.9
2179,4708.36
2180,4708.81
2181,4709.23
2182,4709.6
2183,4709.93
2184,4710.33
2185,4710.77
2186,4711.2
2187,4711.69
2188,4712.13
2189,4712.38
2190,4712.53
2191,4712.84
2192,4713.26
2193,4713.68
2194,4714.05
2195,4714.48
2196,4714.96
2197,4715.38
2198,4715.86
2199,4716.36
2200,4716.85
2201,4717.26
2202,4717.7
2203,4718.08
2204,4718.44
2205,4718.83
2206,4719.25
2207,4719.7
2208,4720.15
2209,4720.59
2210,4720.98
2211,4721.37
2212,4721.82
2213,4722.28
2214,4722.75
2215,4723.2
2216,4723.61
2217,4724.0
2218,4724.38
2219,4724.67
2220,4724.91
2221,4725.29
2222,4725.78
2223,4726.27
2224,4726.71
2225,4727.15
2226,4727.58
2227,4727.88
2228,4728.19
2229,4728.6
2230,4729.05
2231,4729.49
2232,4729.94
2233,4730.36
2234,4730.77
2235,4731.17
2236,4731.56
2237,4731.94
2238,4732.29
2239,4732.58
2240,4732.79
2241,4733.03
2242,4733.32
2243,4733.49
2244,4733.62
2245,4733.97
2246,4734.35
2247,4734.72
2248,4735.1
2249,4735.48
2250,4735.84
2251,4736.21
2252,4736.6
2253,4736.99
2254,4737.38
2255,4737.74
2256,4738.11
2257,4738.38
2258,4738.72
2259,4739.16
2260,4739.61
2261,4740.06
2262,4740.53
2263,4740.97
2264,4741.35
2265,4741.72
2266,4742.09
2267,4742.53
2268,4742.95
2269,4743.37
2270,4743.8
2271,4744.23
2272,4744.6
2273,4744.98
2274,4745.38
2275,4745.78
2276,4746.14
2277,4746.51
2278,4746.97
2279,4747.29
2280,4747.51
2281,4747.7
2282,4747.86
2283,4747.96
2284,4748.13
2285,4748.4
2286,4748.77
2287,4749.2
2288,4749.6
2289,4750.03
2290,4750.47
2291,4750.92
2292,4751.35
2293,4751.74
2294,4752.13
2295,4752.5
2296,4752.9
2297,4753.25
2298,4753.58
2299,4753.87
2300,4754.15
2301,4754.46
2302,4754.75
2303,4754.94
2304,4755.14
2305,4755.44
2306,4755.72
2307,4756.06
2308,4756.4
2309,4756.6
2310,4756.89
2311,4757.12
2312,4757.34
2313,4757.33
2314,4757.16
2315,4757.23
2316,4757.5
2317,4757.9
2318,4758.31
2319,4758.56
2320,4758.85
2321,4759.19
2322,4759.62
2323,4760.0
2324,4760.23
2325,4760.43
2326,4760.74
2327,4761.13
2328,4665.95
2329,4668.79
2330,4669.22
2331,4669.3
2332,4669.29
2333,4669.33
2334,4669.83
2335,4669.9
2336,4669.89
2337,4653.64
2338,4653.77
2339,4652.8
2340,4651.92
2341,4651.23
2342,4651.15
2343,4651.32
2344,4651.42
2345,4651.69
2346,4652.04
2347,4668.54
2348,4669.02
2349,4670.01
2350,4670.5
2351,4671.74
2352,4672.13
2353,4672.48
2354,4672.77
2355,4673.44
2356,4673.83
2357,4674.32
2358,4674.81
2359,4675.13
2360,4675.37
2361,4675.75
2362,4676.13
2363,4676.54
2364,4676.99
2365,4677.38
2366,4677.66
2367,4677.92
2368,4678.3
2369,4678.74
2370,4679.16
2371,4679.43
2372,4679.55
2373,4679.7
2374,4679.87
2375,4680.15
2376,4680.38
2377,4680.53
2378,4680.65
2379,4680.83
2380,4681.0
2381,4681.14
2382,4681.35
2383,4681.56
2384,4681.66
2385,4681.55
2386,4681.6
2387,4681.57
2388,4681.53
2389,4681.44
2390,4681.34
2391,4681.24
2392,4681.18
2393,4681.1
2394,4680.93
2395,4680.82
2396,4680.67
2397,4680.69
2398,4680.74
2399,4680.79
2400,4681.07
2401,4681.23
2402,4681.42
2403,4681.51
2404,4681.59
2405,4681.72
2406,4681.75
2407,4681.78
2408,4668.78
2409,4670.19
2410,4670.58
2411,4670.82
2412,4671.08
2413,4671.1
2414,4671.11
2415,4671.04
2416,4670.94
2417,4670.7
2418,4670.95
2419,4669.84
2420,4668.69
2421,4668.36
2422,4668.53
2423,4669.24
2424,4669.62
2425,4669.94
2426,4670.29
2427,4670.47
2428,4670.65
2429,4671.02
2430,4671.2
2431,4671.56
2432,4671.7
2433,4671.81
2434,4671.82
2435,4671.83
2436,4672.01
2437,4672.19
2438,4672.41
2439,4672.88
2440,4673.01
2441,4673.22
2442,4673.36
2443,4673.5
2444,4673.56
2445,4673.61
2446,4673.66
2447,4673.77
2448,4673.84
2449,4673.91
2450,4673.95
2451,4673.99
2452,4674.05
2453,4674.14
2454,4674.15
2455,4668.21
2456,4668.43
2457,4668.61
2458,4669.59
2459,4669.64
2460,4669.74
2461,4669.95
2462,4670.23
2463,4670.3
2464,4670.39
2465,4670.42
2466,4670.79
2467,4670.96
2468,4671.0
2469,4671.01
2470,4670.63
2471,4670.32
2472,4670.27
2473,4669.88
2474,4669.7
2475,4669.0
2476,4668.75
2477,4668.46
2478,4652.34
2479,4651.9
2480,4651.07
2481,4650.06
2482,4648.19
2483,4647.73
2484,4647.22
2485,4646.69
2486,4646.1
2487,4645.61
2488,4645.09
2489,4644.56
2490,4644.11
2491,4643.61
2492,4643.15
2493,4642.56
2494,4641.98
2495,4641.55
2496,4641.07
2497,4640.62
2498,4640.14
2499,4639.7
2500,4639.19
2501,4638.74
2502,4638.25
2503,4637.73
2504,4637.2
2505,4636.66
2506,4636.12
2507,4635.68
2508,4635.23
2509,4634.7
2510,4634.2
2511,4633.65
2512,4633.11
2513,4632.56
2514,4632.01
2515,4631.47
2516,4630.93
2517,4630.37
2518,4629.81
2519,4629.27
2520,4628.74
2521,4628.18
2522,4627.63
2523,4627.1
2524,4626.54
2525,4625.98
2526,4625.41
2527,4624.85
2528,4624.29
2529,4623.78
2530,4623.24
2531,4622.67
2532,4622.12
2533,4621.57
2534,4621.01
2535,4620.44
2536,4619.88
2537,4619.31
2538,4618.77
2539,4618.23
2540,4617.69
2541,4617.13
2542,4616.57
2543,4616.0
2544,4615.44
2545,4614.89
2546,4614.33
2547,4613.78
2548,4613.26
2549,4612.81
2550,4612.35
2551,4611.86
2552,4611.3
2553,4610.76
2554,4610.25
2555,4609.72
2556,4609.17
2557,4608.64
2558,4608.11
2559,4607.58
2560,4607.07
2561,4606.6
2562,4606.19
2563,4605.92
2564,4605.7
2565,4605.5
2566,4605.25
2567,4605.23
2568,4605.41
2569,4605.52
2570,4605.15
2571,4604.95
2572,4604.7
2573,4604.35
2574,4604.1
2575,4603.86
2576,4603.57
2577,4603.26
2578,4603.12
2579,4603.32
2580,4603.24
2581,4602.95
2582,4602.91
2583,4602.94
2584,4602.73
2585,4602.41
2586,4602.06
2587,4601.58
2588,4601.16
2589,4601.0
2590,4601.11
2591,4601.1
2592,4600.85
2593,4600.49
2594,4600.1
2595,4599.77
2596,4599.32
2597,4598.9
2598,4598.57
2599,4598.72
2600,4598.95
2601,4599.31
2602,4599.48
2603,4599.79
2604,4600.09
2605,4600.19
2606,4600.05
2607,4599.9
2608,4599.16
2609,4599.37
2610,4599.73
2611,4599.92
2612,4599.83
2613,4599.93
2614,4600.33
2615,4600.39
2616,4600.58
2617,4600.66
2618,4600.53
2619,4600.31
2620,4600.36
2621,4599.94
2622,4599.69
2623,4599.59
2624,4599.57
2625,4599.41
2626,4599.13
2627,4598.87
2628,4598.8
2629,4598.68
2630,4598.46
2631,4598.47
2632,4598.19
2633,4598.06
2634,4597.89
2635,4597.96
2636,4598.13
2637,4598.07
2638,4598.34
2639,4598.79
2640,4598.98
2641,4599.3
2642,4599.55
2643,4599.75
2644,4600.03
2645,4599.81
2646,4599.33
2647,4598.51
2648,4597.8
2649,4597.95
2650,4598.23
2651,4598.27
2652,4598.09
2653,4597.65
2654,4597.18
2655,4596.71
2656,4596.27
2657,4595.8
2658,4595.27
2659,4594.75
2660,4594.26
2661,4593.77
2662,4593.29
2663,4592.87
2664,4592.49
2665,4592.25
2666,4592.01
2667,4591.62
2668,4591.3
2669,4591.12
2670,4590.9
2671,4590.52
2672,4590.17
2673,4590.02
2674,4589.95
2675,4589.69
2676,4589.47
2677,4589.52
2678,4589.7
2679,4589.6
2680,4589.18
2681,4588.75
2682,4588.48
2683,4588.29
2684,4588.11
2685,4588.01
2686,4587.92
2687,4587.84
2688,4587.73
2689,4587.62
2690,4587.47
2691,4587.36
2692,4587.2
2693,4586.97
2694,4586.71
2695,4586.45
2696,4586.24
2697,4586.01
2698,4585.75
2699,4585.56
2700,4585.38
2701,4585.21
2702,4585.01
2703,4584.87
2704,4584.89
2705,4584.71
2706,4584.66
2707,4584.53
2708,4584.44
2709,4584.34
2710,4584.13
2711,4583.89
2712,4583.69
2713,4583.5
2714,4583.25
2715,4583.03
2716,4582.82
2717,4582.63
2718,4582.56
2719,4582.54
2720,4582.6
2721,4582.44
2722,4582.3
2723,4582.36
2724,4582.55
2725,4582.68
2726,4582.81
2727,4582.62
2728,4582.46
2729,4582.28
2730,4582.11
2731,4581.89
2732,4581.72
2733,4581.63
2734,4581.45
2735,4581.34
2736,4581.15
2737,4580.94
2738,4580.71
2739,4580.5
2740,4580.27
2741,4580.03
2742,4579.82
2743,4579.56
2744,4579.33
2745,4579.12
2746,4578.93
2747,4578.8
2748,4578.6
2749,4578.39
2750,4578.26
2751,4578.12
2752,4577.9
2753,4577.69
2754,4577.48
2755,4577.28
2756,4577.17
2757,4577.02
2758,4576.85
2759,4576.72
2760,4576.6
2761,4576.51
2762,4576.39
2763,4576.33
2764,4576.23
2765,4576.15
2766,4576.05
2767,4575.95
2768,4575.85
2769,4575.67
2770,4575.54
2771,4575.32
2772,4575.17
2773,4574.96
2774,4574.71
2775,4574.51
2776,4574.28
2777,4574.06
2778,4573.85
2779,4573.67
2780,4573.47
2781,4573.21
2782,4572.97
2783,4572.83
2784,4572.71
2785,4572.51
2786,4572.39
2787,4572.21
2788,4572.05
2789,4571.98
2790,4571.87
2791,4571.78
2792,4571.69
2793,4571.7
2794,4571.76
2795,4571.81
2796,4571.82
2797,4571.83
2798,4653.85
2799,4652.29
2800,4651.99
2801,4651.39
2802,4651.08
2803,4649.95
2804,4649.13
2805,4648.77
2806,4648.49
2807,4648.27
2808,4647.87
2809,4647.67
2810,4647.65
2811,4647.58
2812,4647.48
2813,4647.4
2814,4647.26
2815,4647.24
2816,4647.08
2817,4646.71
2818,4646.46
2819,4646.37
2820,4646.31
2821,4654.1
2822,4653.1
2823,4652.65
2824,4652.19
2825,4650.08
2826,4649.45
2827,4647.27
2828,4646.82
2829,4646.38
2830,4645.99
2831,4645.21
2832,4644.76
2833,4644.33
2834,4643.45
2835,4642.52
2836,4642.05
2837,4641.57
2838,4641.11
2839,4640.65
2840,4640.17
2841,4639.69
2842,4639.23
2843,4638.78
2844,4638.35
2845,4637.93
2846,4637.47
2847,4637.0
2848,4636.56
2849,4636.09
2850,4635.64
2851,4635.21
2852,4634.75
2853,4634.35
2854,4633.89
2855,4633.42
2856,4632.95
2857,4632.65
2858,4632.3
2859,4631.92
2860,4631.5
2861,4631.07
2862,4630.68
2863,4630.27
2864,4629.92
2865,4629.67
2866,4629.43
2867,4629.19
2868,4628.92
2869,4628.79
2870,4628.64
2871,4628.53
2872,4628.42
2873,4628.26
2874,4628.09
2875,4627.89
2876,4627.72
2877,4627.62
2878,4627.55
2879,4627.46
2880,4627.36
2881,4627.26
2882,4627.17
2883,4627.13
2884,4627.11
2885,4626.95
2886,4626.84
2887,4626.8
2888,4626.83
2889,4626.85
2890,4626.86
2891,4627.0
2892,4627.22
2893,4627.33
2894,4627.38
2895,4627.35
2896,4626.98
2897,4626.71
2898,4626.52
2899,4626.4
2900,4626.32
2901,4626.23
2902,4626.17
2903,4626.21
2904,4626.28
2905,4626.34
2906,4626.36
2907,4626.37
2908,4626.38
2909,4626.19
2910,4626.18
2911,4626.29
2912,4626.35
2913,4652.38
2914,4651.75
2915,4650.82
2916,4650.05
2917,4649.99
2918,4649.8
2919,4649.18
2920,4648.84
2921,4648.17
2922,4647.8
2923,4647.42
2924,4645.85
2925,4645.89
2926,4645.83
2927,4645.78
2928,4645.67
2929,4645.66
2930,4645.65
2931,4668.87
2932,4668.98
2933,4669.03
2934,4669.07
2935,4668.89
2936,4668.44
2937,4668.08
2938,4653.65
2939,4652.05
2940,4652.01
2941,4652.03
2942,4652.1
2943,4651.76
2944,4651.74
2945,4652.18
2946,4652.17
2947,4664.81
2948,4651.82
2949,4651.21
2950,4650.85
2951,4650.23
2952,4649.76
2953,4649.46
2954,4648.78
2955,4648.59
2956,4648.6
2957,4648.74
2958,4648.94
2959,4648.99
2960,4649.05
2961,4649.08
2962,4649.0
2963,4648.9
2964,4648.76
2965,4648.96
2966,4669.75
2967,4669.25
2968,4669.32
2969,4668.9
2970,4670.25
2971,4670.49
2972,4670.43
2973,4670.34
2974,4670.44
2975,4670.38
2976,4670.33
2977,4670.41
2978,4670.55
2979,4671.21
2980,4671.67
2981,4672.15
2982,4673.03
2983,4673.55
2984,4674.06
2985,4674.57
2986,4675.04
2987,4675.31
2988,4675.65
2989,4676.19
2990,4676.69
2991,4677.11
2992,4677.46
2993,4677.8
2994,4678.15
2995,4678.54
2996,4679.05
2997,4679.54
2998,4679.98
2999,4680.47
3000,4680.99
3001,4681.98
3002,4682.43
3003,4682.93
3004,4683.45
3005,4683.74
3006,4683.86
3007,4683.95
3008,4684.28
3009,4684.5
3010,4684.52
3011,4684.54
3012,4684.6
3013,4684.77
3014,4684.99
3015,4684.71
3016,4684.29
3017,4683.78
3018,4683.28
3019,4682.97
3020,4682.94
3021,4682.91
3022,4682.88
3023,4683.08
3024,4683.22
3025,4683.37
3026,4683.47
3027,4683.09
3028,4682.66
3029,4681.38
3030,4681.02
3031,4680.91
3032,4681.06
3033,4681.22
3034,4680.87
3035,4680.8
3036,4680.97
3037,4681.04
3038,4681.26
3039,4681.61
3040,4597.46
3041,4597.98
3042,4598.29
3043,4681.43
3044,4681.69
3045,4682.03
3046,4682.42
3047,4682.81
3048,4683.24
3049,4683.69
3050,4684.1
3051,4684.49
3052,4684.87
3053,4685.03
3054,4685.07
3055,4684.89
3056,4684.66
3057,4684.44
3058,4684.26
3059,4684.4
3060,4684.51
3061,4684.68
3062,4685.01
3063,4685.21
3064,4685.38
3065,4685.5
3066,4685.78
3067,4652.86
3068,4652.49
3069,4649.23
3070,4648.71
3071,4647.59
3072,4647.1
3073,4646.61
3074,4646.14
3075,4645.72
3076,4645.28
3077,4644.85
3078,4644.42
3079,4644.02
3080,4643.54
3081,4642.31
3082,4642.29
3083,4642.08
3084,4641.71
3085,4641.27
3086,4640.78
3087,4640.32
3088,4639.88
3089,4639.41
3090,4638.95
3091,4638.52
3092,4638.04
3093,4637.6
3094,4636.79
3095,4636.33
3096,4635.87
3097,4635.55
3098,4635.13
3099,4634.69
3100,4634.25
3101,4633.74
3102,4633.24
3103,4632.76
3104,4632.28
3105,4631.79
3106,4631.31
3107,4630.84
3108,4629.48
3109,4629.01
3110,4628.52
3111,4628.01
3112,4627.56
3113,4627.09
3114,4626.57
3115,4626.05
3116,4625.54
3117,4625.03
3118,4624.51
3119,4624.01
3120,4623.54
3121,4623.02
3122,4622.49
3123,4621.96
3124,4621.44
3125,4620.93
3126,4620.41
3127,4619.86
3128,4618.25
3129,4617.72
3130,4617.17
3131,4616.63
3132,4616.08
3133,4615.57
3134,4615.07
3135,4614.57
3136,4614.08
3137,4613.66
3138,4613.3
3139,4613.13
3140,4613.06
3141,4613.07
3142,4613.03
3143,4612.98
3144,4612.73
3145,4612.4
3146,4612.02
3147,4611.63
3148,4611.27
3149,4610.8
3150,4610.29
3151,4609.79
3152,4609.32
3153,4608.86
3154,4608.42
3155,4607.99
3156,4607.55
3157,4607.12
3158,4606.66
3159,4606.21
3160,4605.95
3161,4605.77
3162,4605.68
3163,4605.69
3164,4605.6
3165,4605.43
3166,4605.24
3167,4605.4
3168,4605.3
3169,4605.13
3170,4604.98
3171,4604.83
3172,4604.56
3173,4604.29
3174,4604.07
3175,4603.87
3176,4603.62
3177,4603.36
3178,4603.15
3179,4602.93
3180,4602.75
3181,4602.77
3182,4602.81
3183,4603.01
3184,4603.21
3185,4603.14
3186,4603.28
3187,4603.51
3188,4603.79
3189,4604.01
3190,4604.24
3191,4604.52
3192,4604.84
3193,4605.02
3194,4605.19
3195,4605.39
3196,4605.55
3197,4605.47
3198,4605.91
3199,4605.96
3200,4606.14
3201,4606.43
3202,4606.77
3203,4607.1
3204,4607.51
3205,4607.96
3206,4608.43
3207,4608.9
3208,4609.38
3209,4609.86
3210,4610.35
3211,4610.85
3212,4611.33
3213,4611.8
3214,4612.25
3215,4612.7
3216,4613.15
3217,4613.57
3218,4614.0
3219,4614.43
3220,4614.85
3221,4615.28
3222,4615.72
3223,4616.19
3224,4616.67
3225,4617.67
3226,4618.13
3227,4618.58
3228,4619.06
3229,4619.56
3230,4620.07
3231,4620.58
3232,4621.11
3233,4621.66
3234,4622.19
3235,4622.73
3236,4623.25
3237,4623.74
3238,4624.19
3239,4624.7
3240,4625.23
3241,4625.75
3242,4627.81
3243,4628.33
3244,4628.87
3245,4629.35
3246,4629.82
3247,4630.32
3248,4631.35
3249,4631.85
3250,4632.36
3251,4632.87
3252,4633.95
3253,4634.44
3254,4634.9
3255,4635.41
3256,4635.81
3257,4636.27
3258,4636.72
3259,4637.16
3260,4637.65
3261,4638.18
3262,4638.66
3263,4639.08
3264,4639.62
3265,4640.09
3266,4640.58
3267,4641.09
3268,4641.56
3269,4642.36
3270,4642.58
3271,4644.55
3272,4645.57
3273,4646.81
3274,4647.36
3275,4648.34
3276,4648.68
3277,4648.97
3278,4649.33
3279,4650.2
3280,4650.95
3281,4651.61
3282,4652.5
3283,4654.05
3284,4653.25
3285,4651.85
3286,4651.67
3287,4651.34
3288,4650.32
3289,4650.11
3290,4649.94
3291,4649.29
3292,4648.86
3293,4647.96
3294,4647.02
3295,4646.59
3296,4646.17
3297,4645.81
3298,4645.41
3299,4644.98
3300,4644.29
3301,4644.07
3302,4644.04
3303,4643.8
3304,4643.6
3305,4643.41
3306,4643.05
3307,4642.92
3308,4642.94
3309,4643.14
3310,4643.56
3311,4643.7
3312,4643.9
3313,4643.78
3314,4644.67
3315,4645.46
3316,4645.82
3317,4646.93
3318,4647.39
3319,4648.28
3320,4648.66
3321,4649.06
3322,4649.83
3323,4652.68
3324,4653.16
3325,4653.09
3326,4652.67
3327,4652.6
3328,4652.63
3329,4652.58
3330,4652.12
3331,4651.72
3332,4650.88
3333,4649.61
3334,4648.8
3335,4648.38
3336,4647.9
3337,4647.41
3338,4645.25
3339,4644.34
3340,4643.46
3341,4642.23
3342,4642.18
3343,4642.19
3344,4641.93
3345,4641.73
3346,4641.69
3347,4641.65
3348,4670.35
3349,4670.4
3350,4670.85
3351,4670.51
3352,4670.14
3353,4669.67
3354,4668.73
3355,4651.02
3356,4650.31
3357,4650.8
3358,4651.06
3359,4651.09
3360,4650.62
3361,4649.84
3362,4649.71
3363,4649.48
3364,4649.11
3365,4648.85
3366,4648.29
3367,4647.04
3368,4646.83
3369,4646.55
3370,4646.16
3371,4645.97
3372,4645.74
3373,4645.58
3374,4645.4
3375,4644.51
3376,4644.26
3377,4644.35
3378,4644.21
3379,4643.89
3380,4643.83
3381,4669.52
3382,4670.03
3383,4670.52
3384,4671.4
3385,4671.88
3386,4672.36
3387,4672.79
3388,4673.26
3389,4673.7
3390,4674.12
3391,4674.54
3392,4674.94
3393,4675.19
3394,4675.39
3395,4676.16
3396,4676.62
3397,4677.1
3398,4677.55
3399,4677.95
3400,4678.24
3401,4678.63
3402,4679.08
3403,4679.59
3404,4680.06
3405,4682.09
3406,4682.59
3407,4683.12
3408,4683.61
3409,4684.07
3410,4684.92
3411,4685.34
3412,4685.77
3413,4686.2
3414,4686.62
3415,4686.88
3416,4686.87
3417,4686.79
3418,4686.71
3419,4686.51
3420,4686.45
3421,4686.44
3422,4686.4
3423,4686.57
3424,4686.73
3425,4686.78
3426,4686.8
3427,4686.93
3428,4686.95
3429,4686.94
3430,4686.89
3431,4686.72
3432,4686.52
3433,4686.33
3434,4686.14
3435,4686.03
3436,4686.0
3437,4685.97
3438,4685.94
3439,4685.9
3440,4685.87
3441,4685.88
3442,4686.12
3443,4686.17
3444,4686.25
3445,4686.24
3446,4686.22
3447,4685.86
3448,4685.89
3449,4685.93
3450,4685.99
3451,4686.41
3452,4686.65
3453,4686.69
3454,4686.7
3455,4687.16
3456,4687.28
3457,4687.4
3458,4687.49
3459,4687.57
3460,4687.62
3461,4687.64
3462,4687.63
3463,4687.61
3464,4687.59
3465,4687.55
3466,4687.51
3467,4687.43
3468,4687.27
3469,4687.18
3470,4687.19
3471,4687.24
3472,4687.41
3473,4687.66
3474,4687.67
3475,4687.69
3476,4687.7
3477,4687.73
3478,4687.81
3479,4687.78
3480,4687.8
3481,4652.96
3482,4652.9
3483,4652.88
3484,4651.96
3485,4651.0
3486,4650.39
3487,4650.22
3488,4650.16
3489,4649.82
3490,4649.65
3491,4649.31
3492,4649.14
3493,4648.98
3494,4648.87
3495,4648.21
3496,4648.0
3497,4647.81
3498,4647.63
3499,4647.2
3500,4646.73
3501,4646.36
3502,4646.18
3503,4644.39
3504,4644.22
3505,4643.4
3506,4643.18
3507,4643.01
3508,4642.66
3509,4642.48
3510,4642.41
3511,4642.28
3512,4642.1
3513,4641.97
3514,4653.6
3515,4653.28
3516,4652.69
3517,4653.56
3518,4652.51
3519,4651.63
3520,4651.38
3521,4651.04
3522,4649.86
3523,4649.67
3524,4651.64
3525,4651.1
3526,4651.25
3527,4652.83
3528,4652.44
3529,4651.8
3530,4651.31
3531,4650.14
3532,4649.69
3533,4646.86
3534,4646.52
3535,4645.95
3536,4646.02
3537,4645.59
3538,4652.4
3539,4651.33
3540,4651.57
3541,4651.6
3542,4651.59
3543,4670.57
3544,4671.41
3545,4671.84
3546,4672.28
3547,4672.69
3548,4673.14
3549,4674.5
3550,4674.93
3551,4675.21
3552,4675.44
3553,4675.83
3554,4676.3
3555,4676.77
3556,4677.26
3557,4677.74
3558,4678.22
3559,4678.68
3560,4679.15
3561,4679.6
3562,4680.04
3563,4680.46
3564,4681.41
3565,4681.86
3566,4682.31
3567,4682.74
3568,4683.21
3569,4683.65
3570,4683.85
3571,4683.82
3572,4683.63
3573,4683.39
3574,4683.31
